Mobile,Route,Community,Stop,Address,Longitude,Latitude,Date,Day,Frequency,Start,End,Timetable
Torrington,Torrington1Thursday,Croyde,Village Hall,"Village Hall, Croyde",-3.71421,50.392163,2017-01-05,Thursday,4,16:10,16:30,
Torrington,Torrington2Tuesday,Hatherleigh,Market,"Market, Hatherleigh",-4.073801,50.821682,2017-01-10,Tuesday,4,09:45,11:45,
Torrington,Torrington2Tuesday,Hatherleigh,Community Centre,"Community Centre, Hatherleigh",-4.074063,50.819145,2017-01-10,Tuesday,4,12:00,12:30,
Torrington,Torrington2Tuesday,Hatherleigh,Care Village,"Care Village, Hatherleigh",-4.300974,50.366476,2017-01-10,Tuesday,4,13:10,13:40,
Torrington,Torrington2Tuesday,Sheepwash,Square,"Square, Sheepwash",-4.353437,50.810269,2017-01-10,Tuesday,4,13:55,14:40,
Torrington,Torrington2Tuesday,Highampton,Village Hall,"Village Hall, Highampton",-4.148117,50.820186,2017-01-10,Tuesday,4,14:55,15:25,
Torrington,Torrington2Tuesday,Black Torrington,Chapel,"Chapel, Black Torrington",-3.650627,50.671632,2017-01-10,Tuesday,4,15:40,16:00,
Torrington,Torrington2Tuesday,Black Torrington,The Maltings,"The Maltings, Black Torrington",-4.178539,50.830273,2017-01-10,Tuesday,4,16:10,16:40,
Torrington,Torrington2Wednesday,Sutcombe,School,"School, Sutcombe",-4.352963,50.87816,2017-01-11,Wednesday,4,09:55,10:40,
Torrington,Torrington2Wednesday,Sutcombe,Church,"Church, Sutcombe",-4.350898,50.881136,2017-01-11,Wednesday,4,10:45,11:05,
Torrington,Torrington2Wednesday,Bradworthy,Square,"Square, Bradworthy",-4.415265,50.90686,2017-01-11,Wednesday,4,11:20,12:30,
Torrington,Torrington2Wednesday,Kingford,Kingford,Kingford,,,2017-01-11,Wednesday,4,13:25,13:45,
Torrington,Torrington2Wednesday,Bridgerule,Village Hall,"Village Hall, Bridgerule",-3.71421,50.392163,2017-01-11,Wednesday,4,14:00,14:45,
Torrington,Torrington2Wednesday,Bridgerule,Upland,"Upland, Bridgerule",-4.444955,50.798872,2017-01-11,Wednesday,4,14:50,15:20,
Torrington,Torrington2Wednesday,Milton Damerel,Lizzyâ€™s Larder,"Lizzyâ€™s Larder, Milton Damerel",-4.306706,50.875431,2017-01-11,Wednesday,4,15:45,16:30,
Torrington,Torrington2Thursday,Burrington,Parish Hall/School,"Parish Hall/School, Burrington",-3.950992,50.938553,2017-01-12,Thursday,4,09:45,10:30,
Torrington,Torrington2Thursday,Ashreigney,The Square,"The Square, Ashreigney",-3.950913,50.905987,2017-01-12,Thursday,4,10:45,11:05,
Torrington,Torrington2Thursday,Riddlecombe,Telephone Box,"Telephone Box, Riddlecombe",-3.195361,51.054038,2017-01-12,Thursday,4,11:25,12:10,
Torrington,Torrington2Thursday,Hollocombe,Old Church,"Old Church, Hollocombe",-3.664856,50.488634,2017-01-12,Thursday,4,12:25,12:45,
Torrington,Torrington2Thursday,Wembworthy,Church,"Church, Wembworthy",-3.901791,50.872843,2017-01-12,Thursday,4,14:00,14:20,
Torrington,Torrington2Thursday,Coldridge,Square,"Square, Coldridge",-3.854676,50.843388,2017-01-12,Thursday,4,14:45,15:30,
Torrington,Torrington2Thursday,Chawleigh,Telephone Kiosk,"Telephone Kiosk, Chawleigh",-3.013403,51.093604,2017-01-12,Thursday,4,15:50,16:30,
Torrington,Torrington2Friday,Meeth,Bull & Dragon,"Bull & Dragon, Meeth",-4.064456,50.855481,2017-01-13,Friday,4,09:45,10:15,
Torrington,Torrington2Friday,Hatherleigh,Glascott Close,"Glascott Close, Hatherleigh",-4.080878,50.816644,2017-01-13,Friday,4,10:30,11:00,
Torrington,Torrington2Friday,Kingsmoor,Kingsmoor,"Kingsmoor, Kingsmoor",-2.942184,51.151158,2017-01-13,Friday,4,11:15,11:35,
Torrington,Torrington2Friday,Bickford Arms,Bickford Arms,"Bickford Arms, Bickford Arms",-4.257495,50.813313,2017-01-13,Friday,4,11:45,12:05,
Torrington,Torrington2Friday,Cookbury,Church,"Church, Cookbury",-3.14698,51.026669,2017-01-13,Friday,4,12:40,13:25,
Torrington,Torrington2Friday,Bradford,Village Hall,"Village Hall, Bradford",-3.180708,51.00002,2017-01-13,Friday,4,13:40,14:00,
Torrington,Torrington2Saturday,North Tawton,Square,"Square, North Tawton",-3.883476,50.799448,2017-01-14,Saturday,4,10:00,12:00,
Torrington,Torrington3Monday,Instow,Commodore Hotel,"Commodore Hotel, Instow",-4.180392,51.053048,2017-01-16,Monday,4,09:15,10:15,
Torrington,Torrington3Monday,Yelland,Ballards,"Ballards, Yelland",-4.152665,51.066048,2017-01-16,Monday,4,10:25,10:45,
Torrington,Torrington3Monday,Yelland,Littlemoor Close,"Littlemoor Close, Yelland",-4.153185,51.065361,2017-01-16,Monday,4,10:55,11:25,
Torrington,Torrington3Monday,Yelland,Allenstyle,"Allenstyle, Yelland",-4.147166,51.06834,2017-01-16,Monday,4,11:30,12:00,
Torrington,Torrington3Monday,Fremington,Taw View,"Taw View, Fremington",-4.117435,51.073051,2017-01-16,Monday,4,12:10,12:55,
Torrington,Torrington3Monday,Fremington,Church Hall,"Church Hall, Fremington",-3.541904,50.715504,2017-01-16,Monday,4,13:30,14:30,
Torrington,Torrington3Monday,Barnstaple,Rose Lane Community Centre,"Rose Lane Community Centre, Barnstaple",-4.037129,51.072532,2017-01-16,Monday,4,14:45,15:15,
Torrington,Torrington3Monday,Lovacott,Garage,"Garage, Lovacott",-4.674336,50.699877,2017-01-16,Monday,4,15:30,16:00,
Torrington,Torrington3Tuesday,Bickington,Babbages,"Babbages, Bickington",-4.099167,51.074067,2017-01-17,Tuesday,4,09:45,10:15,
Torrington,Torrington3Tuesday,Bickington,Mead Park,"Mead Park, Bickington",-3.695018,50.536682,2017-01-17,Tuesday,4,10:20,10:50,
Torrington,Torrington3Tuesday,Bickington,Ellerslie Road,"Ellerslie Road, Bickington",-3.695018,50.536682,2017-01-17,Tuesday,4,10:55,11:30,
Torrington,Torrington3Tuesday,Sticklepath,Manor Park,"Manor Park, Sticklepath",-3.926927,50.736124,2017-01-17,Tuesday,4,11:35,12:05,
Torrington,Torrington3Tuesday,Sticklepath,Elizabeth Drive,"Elizabeth Drive, Sticklepath",-3.926927,50.736124,2017-01-17,Tuesday,4,12:15,12:45,
Torrington,Torrington3Tuesday,Roundswell,The Laurels,"The Laurels, Roundswell",-3.023563,51.132404,2017-01-17,Tuesday,4,13:30,14:00,
Torrington,Torrington3Tuesday,Barnstaple,Chichester Road,"Chichester Road, Barnstaple",-4.047635,51.066853,2017-01-17,Tuesday,4,14:15,15:15,
Torrington,Torrington3Tuesday,Tawstock,Village,"Village, Tawstock",-4.069627,51.034159,2017-01-17,Tuesday,4,15:30,16:00,
Torrington,Torrington3Wednesday,Littleham,Littleham,"Littleham, Littleham",-4.230888,50.990351,2017-01-18,Wednesday,4,09:35,10:10,
Torrington,Torrington3Wednesday,Woodtown,Woodtown,Woodtown,,,2017-01-18,Wednesday,4,10:15,11:00,
Torrington,Torrington3Wednesday,Parkham,Church,"Church, Parkham",-4.295898,50.970385,2017-01-18,Wednesday,4,11:15,12:00,
Torrington,Torrington3Wednesday,Buckland Brewer,Village,"Village, Buckland Brewer",-4.130561,50.495047,2017-01-18,Wednesday,4,12:15,13:00,
Torrington,Torrington3Wednesday,Monkleigh,Village Hall,"Village Hall, Monkleigh",-4.199256,50.964683,2017-01-18,Wednesday,4,13:45,14:30,
Torrington,Torrington3Wednesday,Newton St Petrock,Church,"Church, Newton St Petrock",-4.260033,50.887677,2017-01-18,Wednesday,4,14:45,15:25,
Torrington,Torrington3Wednesday,Stibb Cross,Union Inn,"Union Inn, Stibb Cross",-3.612254,50.52908,2017-01-18,Wednesday,4,15:35,16:35,
Torrington,Torrington3Thursday,Weare Giffard,Village Hall,"Village Hall, Weare Giffard",-3.71421,50.392163,2017-01-19,Thursday,4,09:30,10:30,
Torrington,Torrington3Thursday,Grinnacombe Moor,Grinnacombe Moor,"Grinnacombe Moor, Grinnacombe Moor",-3.810577,50.577074,2017-01-19,Thursday,4,11:35,12:05,
Torrington,Torrington3Thursday,Virginstowe,Church,"Church, Virginstowe",-3.14698,51.026669,2017-01-19,Thursday,4,12:20,12:40,
Torrington,Torrington3Thursday,St-Giles-on-the-Heath,Village,"Village, St-Giles-on-the-Heath",-4.53441,50.629413,2017-01-19,Thursday,4,13:20,14:05,
Torrington,Torrington3Thursday,Ashwater,Pub,"Pub, Ashwater",-3.779823,50.56634,2017-01-19,Thursday,4,14:20,14:50,
Torrington,Torrington4Tuesday,Clapworthy Mill,Hancocks,"Hancocks, Clapworthy Mill",-4.020483,50.835199,2017-01-24,Tuesday,4,09:55,10:15,
Torrington,Torrington4Tuesday,Clapworthy Mill,Broden Hill,"Broden Hill, Clapworthy Mill",-4.173696,50.402668,2017-01-24,Tuesday,4,10:20,10:40,
Torrington,Torrington4Tuesday,George Nympton,Village Hall,"Village Hall, George Nympton",-3.873525,50.958994,2017-01-24,Tuesday,4,10:50,11:1,
Torrington,Torrington4Tuesday,Romansleigh,Old Smithy,"Old Smithy, Romansleigh",-3.921539,50.389232,2017-01-24,Tuesday,4,11:30,11:50,
Torrington,Torrington4Tuesday,Kings Nympton,Square,"Square, Kings Nympton",-3.870593,50.968844,2017-01-24,Tuesday,4,12:05,12:35,
Torrington,Torrington4Tuesday,Chittlehamholt,Village Hall,"Village Hall, Chittlehamholt",-3.923473,50.970662,2017-01-24,Tuesday,4,13:20,13:50,
Torrington,Torrington4Tuesday,Chittlehampton,Square,"Square, Chittlehampton",-3.949803,51.013559,2017-01-24,Tuesday,4,14:05,14:50,
Torrington,Torrington4Tuesday,Atherington,Church Gate,"Church Gate, Atherington",-4.01062,50.989528,2017-01-24,Tuesday,4,15:05,15:35,
Torrington,Torrington4Tuesday,High Bickington,Wardens Close,"Wardens Close, High Bickington",-3.996224,50.969086,2017-01-24,Tuesday,4,15:45,16:05,
Torrington,Torrington4Tuesday,High Bickington,Cross Park,"Cross Park, High Bickington",-3.695018,50.536682,2017-01-24,Tuesday,4,16:10,16:40,
Torrington,Torrington4Wednesday,Westward Ho!,Link House,"Link House, Westward Ho!",-4.234909,51.040123,2017-01-25,Wednesday,4,09:45,10:30,
Torrington,Torrington4Wednesday,Abbotsham,School,"School, Abbotsham",-4.247584,51.014282,2017-01-25,Wednesday,4,10:40,11:00,
Torrington,Torrington4Wednesday,Abbotsham,Church,"Church, Abbotsham",-4.247346,51.015486,2017-01-25,Wednesday,4,11:05,11:30,
Torrington,Torrington4Wednesday,Ford,Toms Lane,"Toms Lane, Ford",-4.26994,50.998064,2017-01-25,Wednesday,4,11:45,12:05,
Torrington,Torrington4Wednesday,Portledge,Bus Stop,"Bus Stop, Portledge",-3.543932,50.872348,2017-01-25,Wednesday,4,12:10,12:30,
Torrington,Torrington4Wednesday,Bucks Cross,Woolsery Road,"Woolsery Road, Bucks Cross",-3.493947,50.734436,2017-01-25,Wednesday,4,13:20,13:50,
Torrington,Torrington4Wednesday,Woolsery,East Park,"East Park, Woolsery",-4.373056,50.96573,2017-01-25,Wednesday,4,14:00,14:30,
Torrington,Torrington4Wednesday,Woolsery,Manor Park,"Manor Park, Woolsery",-4.3781,50.966415,2017-01-25,Wednesday,4,14:40,15:45,
Torrington,Torrington4Thursday,Little Torrington,Village Hall,"Village Hall, Little Torrington",-3.71421,50.392163,2017-01-26,Thursday,4,09:30,09:50,
Torrington,Torrington4Thursday,Peters Marland,Church,"Church, Peters Marland",-3.14698,51.026669,2017-01-26,Thursday,4,10:05,10:25,
Torrington,Torrington4Thursday,Langtree,School/Village Hall,"School/Village Hall, Langtree",-4.158167,50.912089,2017-01-26,Thursday,4,10:40,11:15,
Torrington,Torrington4Thursday,West Heanton,Residential Home,"Residential Home, West Heanton",-3.082352,51.013543,2017-01-26,Thursday,4,11:35,12:00,
Torrington,Torrington4Thursday,Buckland Filleigh,Village Hall,"Village Hall, Buckland Filleigh",-3.71421,50.392163,2017-01-26,Thursday,4,12:10,12:30,
Torrington,Torrington4Thursday,Shebbear,Square,"Square, Shebbear",-4.219428,50.868878,2017-01-26,Thursday,4,13:15,14:45,
Torrington,Torrington4Thursday,Shebbear,Village Hall,"Village Hall, Shebbear",-3.71421,50.392163,2017-01-26,Thursday,4,14:55,15:35,
Torrington,Torrington4Friday,North Tawton,Square,"Square, North Tawton",-3.883476,50.799448,2017-01-27,Friday,4,09:45,11:15,
Torrington,Torrington4Friday,Winkleigh,Square,"Square, Winkleigh",-3.945055,50.869003,2017-01-27,Friday,4,11:35,12:35,
Torrington,Torrington4Friday,Winkleigh,Four Seasons Village,"Four Seasons Village, Winkleigh",-3.946768,50.855436,2017-01-27,Friday,4,12:45,13:05,
Torrington,Torrington4Friday,Bondleigh,Old School,"Old School, Bondleigh",-4.663422,51.164851,2017-01-27,Friday,4,13:55,14:15,
Torrington,Torrington4Friday,Broadwoodkelly,Telephone Kiosk,"Telephone Kiosk, Broadwoodkelly",-3.013403,51.093604,2017-01-27,Friday,4,14:30,14:50,
Torrington,Torrington4Friday,Iddesleigh,Duke of York,"Duke of York, Iddesleigh",-4.033522,50.855904,2017-01-27,Friday,4,15:15,15:35,
Torrington,Torrington4Friday,Dolton,Ramâ€™s Head Inn,"Ramâ€™s Head Inn, Dolton",-4.033085,50.890735,2017-01-27,Friday,4,15:50,16:10,
Torrington,Torrington4Saturday,Hatherleigh,Community Centre,"Community Centre, Hatherleigh",-4.074063,50.819145,2017-01-28,Saturday,4,10:00,12:00,
